year,tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_number,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,employed,tile_encoded,panel_area_lag1,pv_price,ev_count_164m,ev_points_164m
2020,tile_r11_c18,2,1,42.987,8.704,48.165659,11.493914,9,3.4,41.4,16742.0,14555.0,99704,70.6,64,4.352,1280.0,0,0
2021,tile_r11_c18,4,3,21.4935,4.352,48.165659,11.493914,9,3.2,41.4,16774.5,14729.5,100100,70.5,64,8.704,1415.0,0,0
2022,tile_r11_c18,5,5,0.0,0.0,48.165659,11.493914,9,3.0,41.4,16807.0,14904.0,100495,70.4,64,4.352,1550.0,0,0
2023,tile_r11_c18,3,3,0.0,0.0,48.165659,11.493914,9,3.15,41.4,16967.5,15006.0,101198,70.45,64,0.0,1450.0,0,0
2024,tile_r11_c18,1,1,0.0,0.0,48.165659,11.493914,9,3.3,41.4,17128.0,15108.0,101901,70.5,64,0.0,1350.0,0,0
2003,tile_r11_c19,6,6,0.0,0.0,48.168655,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,65,,5000.0,0,0
2004,tile_r11_c19,8,8,0.0,0.0,48.168655,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,65,0.0,5146.666666666667,0,0
2005,tile_r11_c19,10,10,0.0,0.0,48.168655,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,65,0.0,5293.333333333333,0,0
2006,tile_r11_c19,12,12,0.0,0.0,48.168655,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,65,0.0,5440.0,0,0
2007,tile_r11_c19,12,12,570.5786666666667,2.5116666666666667,48.168655,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,65,0.0,4893.333333333333,0,0
2008,tile_r11_c19,13,12,1141.1573333333333,5.023333333333333,48.168655,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,65,2.5116666666666667,4346.666666666667,0,0
2009,tile_r11_c19,13,12,1711.736,7.535,48.168655,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,65,5.023333333333333,3800.0,0,0
2010,tile_r11_c19,11,10,1225.7046666666668,5.589333333333333,48.168655,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,65,7.535,3250.0,0,0
2011,tile_r11_c19,10,9,739.6733333333334,3.643666666666667,48.168655,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,65,5.589333333333333,2700.0,0,0
2012,tile_r11_c19,8,7,253.642,1.698,48.168655,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,65,3.643666666666667,2150.0,0,0
2013,tile_r11_c19,8,7,1076.0956666666668,4.280333333333333,48.168655,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,65,1.698,1950.0,0,0
2014,tile_r11_c19,9,6,1898.5493333333336,6.862666666666666,48.168655,11.493914,10,4.766666666666667,41.7,9615.666666666666,7774.333333333333,52258,69.13333333333334,65,4.280333333333333,1750.0,0,0
2015,tile_r11_c19,9,6,2721.003,9.445,48.168655,11.493914,10,4.8,41.6,9764.0,7931.0,53261,69.2,65,6.862666666666666,1550.0,0,0
2016,tile_r11_c19,9,6,2017.4830000000002,9.056000000000001,48.168655,11.493914,10,4.4,41.56666666666667,9787.333333333334,8075.666666666667,53582,69.0,65,9.445,1483.3333333333333,0,0
2017,tile_r11_c19,8,7,1313.963,8.667,48.168655,11.493914,10,4.0,41.53333333333333,9810.666666666666,8220.333333333334,53902,68.8,65,9.056000000000001,1416.6666666666667,0,0
2018,tile_r11_c19,8,7,610.443,8.278,48.168655,11.493914,10,3.6,41.5,9834.0,8365.0,54223,68.6,65,8.667,1350.0,0,0
2019,tile_r11_c19,8,6,617.129,15.441500000000001,48.168655,11.493914,10,4.05,41.55,9852.5,8466.0,54578,68.69999999999999,65,8.278,1315.0,0,0
2020,tile_r11_c19,7,6,623.815,22.605,48.168655,11.493914,10,4.5,41.6,9871.0,8567.0,54934,68.8,65,15.441500000000001,1280.0,0,0
2021,tile_r11_c19,9,8,1475.65,23.401,48.168655,11.493914,10,4.2,41.55,9888.5,8657.0,55348,68.8,65,22.605,1415.0,0,0
2022,tile_r11_c19,11,9,2327.485,24.197,48.168655,11.493914,10,3.9,41.5,9906.0,8747.0,55761,68.8,65,23.401,1550.0,0,0
2023,tile_r11_c19,9,7,1600.1355,82.3015,48.168655,11.493914,10,4.15,41.55,9959.5,8733.5,55888,68.8,65,24.197,1450.0,0,0
2024,tile_r11_c19,7,5,872.786,140.406,48.168655,11.493914,10,4.4,41.6,10013.0,8720.0,56015,68.8,65,82.3015,1350.0,0,0
2003,tile_r11_c2,46,43,5145.491,35.516,48.117704,11.493914,20,4.6,42.6,8329.0,6922.0,42823,67.3,66,,5000.0,0,0
2004,tile_r11_c2,43,40,4840.729,138.662,48.117704,11.493914,20,4.966666666666667,42.6,8721.0,7029.0,43546,66.73333333333333,66,35.516,5146.666666666667,0,0
2005,tile_r11_c2,40,37,4535.967,241.808,48.117704,11.493914,20,5.333333333333333,42.6,9113.0,7136.0,44270,66.16666666666666,66,138.662,5293.333333333333,0,0
2006,tile_r11_c2,37,34,4231.205,344.954,48.117704,11.493914,20,5.7,42.6,9505.0,7243.0,44993,65.6,66,241.808,5440.0,0,0
2007,tile_r11_c2,40,37,4981.9783333333335,298.982,48.117704,11.493914,20,5.333333333333333,42.63333333333333,9765.333333333334,7242.0,45492,65.36666666666666,66,344.954,4893.333333333333,0,0
2008,tile_r11_c2,44,39,5732.751666666666,253.01,48.117704,11.493914,20,4.966666666666667,42.66666666666667,10025.666666666666,7241.0,45991,65.13333333333334,66,298.982,4346.666666666667,0,0
2009,tile_r11_c2,47,42,6483.525,207.038,48.117704,11.493914,20,4.6,42.7,10286.0,7240.0,46490,64.9,66,253.01,3800.0,0,0
2010,tile_r11_c2,46,39,10086.287666666665,398.54966666666667,48.117704,11.493914,20,4.333333333333333,42.766666666666666,10399.666666666666,7280.333333333333,46976,64.9,66,207.038,3250.0,0,0
2011,tile_r11_c2,45,36,13689.050333333333,590.0613333333333,48.117704,11.493914,20,4.066666666666666,42.833333333333336,10513.333333333334,7320.666666666667,47463,64.9,66,398.54966666666667,2700.0,0,0
2012,tile_r11_c2,44,33,17291.813,781.573,48.117704,11.493914,20,3.8,42.9,10627.0,7361.0,47949,64.9,66,590.0613333333333,2150.0,0,0
2013,tile_r11_c2,47,37,13851.060666666666,576.8756666666667,48.117704,11.493914,20,3.6999999999999997,42.9,10735.666666666666,7436.666666666667,48718,65.10000000000001,66,781.573,1950.0,0,0
2014,tile_r11_c2,50,42,10410.308333333334,372.17833333333334,48.117704,11.493914,20,3.6,42.9,10844.333333333334,7512.333333333333,49488,65.3,66,576.8756666666667,1750.0,0,0
2015,tile_r11_c2,53,46,6969.556,167.481,48.117704,11.493914,20,3.5,42.9,10953.0,7588.0,50257,65.5,66,372.17833333333334,1550.0,0,0
2016,tile_r11_c2,50,44,6273.758,169.85533333333333,48.117704,11.493914,20,3.2,43.0,10939.666666666666,7535.0,50137,65.56666666666666,66,167.481,1483.3333333333333,0,1
2017,tile_r11_c2,47,41,5577.96,172.22966666666667,48.117704,11.493914,20,2.9,43.1,10926.333333333334,7482.0,50018,65.63333333333334,66,169.85533333333333,1416.6666666666667,1,1
2018,tile_r11_c2,44,39,4882.162,174.604,48.117704,11.493914,20,2.6,43.2,10913.0,7429.0,49898,65.7,66,172.22966666666667,1350.0,1,2
2019,tile_r11_c2,44,39,4347.269,147.8605,48.117704,11.493914,20,2.95,43.35,10907.0,7403.5,49834,65.75,66,174.604,1315.0,1,2
2020,tile_r11_c2,43,39,3812.376,121.117,48.117704,11.493914,20,3.3,43.5,10901.0,7378.0,49770,65.8,66,147.8605,1280.0,1,2
2021,tile_r11_c2,43,38,6295.041,132.17600000000002,48.117704,11.493914,20,3.2,43.2,10814.0,7654.0,50504,65.85,66,121.117,1415.0,1,2
2022,tile_r11_c2,43,36,8777.706,143.235,48.117704,11.493914,20,3.1,42.9,10727.0,7930.0,51239,65.9,66,132.17600000000002,1550.0,1,2
2023,tile_r11_c2,42,37,6081.6735,163.918,48.117704,11.493914,20,3.3,42.95,10739.5,7863.0,51438,66.15,66,143.235,1450.0,1,2
2024,tile_r11_c2,41,38,3385.641,184.601,48.117704,11.493914,20,3.5,43.0,10752.0,7796.0,51637,66.4,66,163.918,1350.0,1,2
2003,tile_r11_c20,10,10,0.0,0.0,48.17165,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,67,,5000.0,0,0
2004,tile_r11_c20,11,11,0.0,0.0,48.17165,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,67,0.0,5146.666666666667,0,0
2005,tile_r11_c20,12,12,0.0,0.0,48.17165,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,67,0.0,5293.333333333333,0,0
2006,tile_r11_c20,13,13,0.0,0.0,48.17165,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,67,0.0,5440.0,0,0
2007,tile_r11_c20,15,15,65.05,0.389,48.17165,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,67,0.0,4893.333333333333,0,0
2008,tile_r11_c20,17,16,130.1,0.778,48.17165,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,67,0.389,4346.666666666667,0,0
2009,tile_r11_c20,19,18,195.15,1.167,48.17165,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,67,0.778,3800.0,0,0
2010,tile_r11_c20,17,16,130.10000000000002,0.778,48.17165,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,67,1.167,3250.0,0,0
2011,tile_r11_c20,14,14,65.05000000000001,0.389,48.17165,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,67,0.778,2700.0,0,0
2012,tile_r11_c20,12,12,0.0,0.0,48.17165,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,67,0.389,2150.0,0,0
2013,tile_r11_c20,13,13,111.49333333333334,2.865,48.17165,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,67,0.0,1950.0,0,0
2014,tile_r11_c20,15,14,222.98666666666668,5.73,48.17165,11.493914,10,4.766666666666667,41.7,9615.666666666666,7774.333333333333,52258,69.13333333333334,67,2.865,1750.0,0,0
2015,tile_r11_c20,16,15,334.48,8.595,48.17165,11.493914,10,4.8,41.6,9764.0,7931.0,53261,69.2,67,5.73,1550.0,0,0
2016,tile_r11_c20,17,16,222.98666666666668,5.73,48.17165,11.493914,10,4.4,41.56666666666667,9787.333333333334,8075.666666666667,53582,69.0,67,8.595,1483.3333333333333,0,0
2017,tile_r11_c20,18,18,111.49333333333334,2.865,48.17165,11.493914,10,4.0,41.53333333333333,9810.666666666666,8220.333333333334,53902,68.8,67,5.73,1416.6666666666667,0,0
2018,tile_r11_c20,19,19,0.0,0.0,48.17165,11.493914,10,3.6,41.5,9834.0,8365.0,54223,68.6,67,2.865,1350.0,0,0
2019,tile_r11_c20,19,19,0.0,0.0,48.17165,11.493914,10,4.05,41.55,9852.5,8466.0,54578,68.69999999999999,67,0.0,1315.0,0,0
2020,tile_r11_c20,19,19,0.0,0.0,48.17165,11.493914,10,4.5,41.6,9871.0,8567.0,54934,68.8,67,0.0,1280.0,0,0
2021,tile_r11_c20,18,18,351.565,9.7095,48.17165,11.493914,10,4.2,41.55,9888.5,8657.0,55348,68.8,67,0.0,1415.0,0,0
2022,tile_r11_c20,18,17,703.13,19.419,48.17165,11.493914,10,3.9,41.5,9906.0,8747.0,55761,68.8,67,9.7095,1550.0,0,0
2023,tile_r11_c20,18,17,512.3265,15.3335,48.17165,11.493914,10,4.15,41.55,9959.5,8733.5,55888,68.8,67,19.419,1450.0,0,0
2024,tile_r11_c20,18,17,321.523,11.248,48.17165,11.493914,10,4.4,41.6,10013.0,8720.0,56015,68.8,67,15.3335,1350.0,0,0
2003,tile_r11_c21,20,20,0.0,0.0,48.174646,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,68,,5000.0,0,0
2004,tile_r11_c21,21,21,59.169333333333334,4.385666666666666,48.174646,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,68,0.0,5146.666666666667,0,0
2005,tile_r11_c21,23,22,118.33866666666667,8.771333333333333,48.174646,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,68,4.385666666666666,5293.333333333333,0,0
2006,tile_r11_c21,24,23,177.508,13.157,48.174646,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,68,8.771333333333333,5440.0,0,0
2007,tile_r11_c21,24,23,228.22433333333333,21.68033333333333,48.174646,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,68,13.157,4893.333333333333,0,0
2008,tile_r11_c21,24,22,278.94066666666663,30.203666666666663,48.174646,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,68,21.68033333333333,4346.666666666667,0,0
2009,tile_r11_c21,24,22,329.657,38.727,48.174646,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,68,30.203666666666663,3800.0,0,0
2010,tile_r11_c21,22,21,314.8053333333333,28.93033333333333,48.174646,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,68,38.727,3250.0,0,0
2011,tile_r11_c21,21,19,299.95366666666666,19.133666666666667,48.174646,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,68,28.93033333333333,2700.0,0,0
2012,tile_r11_c21,19,18,285.102,9.337,48.174646,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,68,19.133666666666667,2150.0,0,0
2013,tile_r11_c21,21,20,190.06799999999998,6.224666666666666,48.174646,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,68,9.337,1950.0,0,0
2014,tile_r11_c21,22,22,95.03399999999999,3.112333333333333,48.174646,11.493914,10,4.766666666666667,41.7,9615.666666666666,7774.333333333333,52258,69.13333333333334,68,6.224666666666666,1750.0,0,0
2015,tile_r11_c21,24,24,0.0,0.0,48.174646,11.493914,10,4.8,41.6,9764.0,7931.0,53261,69.2,68,3.112333333333333,1550.0,0,0
2016,tile_r11_c21,24,23,219.139,8.770999999999999,48.174646,11.493914,10,4.4,41.56666666666667,9787.333333333334,8075.666666666667,53582,69.0,68,0.0,1483.3333333333333,0,0
2017,tile_r11_c21,23,21,438.278,17.541999999999998,48.174646,11.493914,10,4.0,41.53333333333333,9810.666666666666,8220.333333333334,53902,68.8,68,8.770999999999999,1416.6666666666667,0,0
2018,tile_r11_c21,23,20,657.417,26.313,48.174646,11.493914,10,3.6,41.5,9834.0,8365.0,54223,68.6,68,17.541999999999998,1350.0,0,0
2019,tile_r11_c21,24,22,526.375,21.7505,48.174646,11.493914,10,4.05,41.55,9852.5,8466.0,54578,68.69999999999999,68,26.313,1315.0,0,0
2020,tile_r11_c21,26,24,395.333,17.188,48.174646,11.493914,10,4.5,41.6,9871.0,8567.0,54934,68.8,68,21.7505,1280.0,0,0
2021,tile_r11_c21,24,22,303.66150000000005,11.4055,48.174646,11.493914,10,4.2,41.55,9888.5,8657.0,55348,68.8,68,17.188,1415.0,0,0
2022,tile_r11_c21,22,21,211.99,5.623,48.174646,11.493914,10,3.9,41.5,9906.0,8747.0,55761,68.8,68,11.4055,1550.0,0,0
2023,tile_r11_c21,24,22,228.913,21.22,48.174646,11.493914,10,4.15,41.55,9959.5,8733.5,55888,68.8,68,5.623,1450.0,0,0
2024,tile_r11_c21,25,24,245.836,36.817,48.174646,11.493914,10,4.4,41.6,10013.0,8720.0,56015,68.8,68,21.22,1350.0,0,0
2003,tile_r11_c22,68,66,1085.934,57.501,48.177641,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,69,,5000.0,0,0
2004,tile_r11_c22,67,64,1492.7516666666668,130.59733333333332,48.177641,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,69,57.501,5146.666666666667,0,0
2005,tile_r11_c22,67,62,1899.5693333333334,203.69366666666667,48.177641,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,69,130.59733333333332,5293.333333333333,0,0
2006,tile_r11_c22,66,60,2306.387,276.79,48.177641,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,69,203.69366666666667,5440.0,0,0
2007,tile_r11_c22,69,62,2371.8146666666667,244.99866666666668,48.177641,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,69,276.79,4893.333333333333,0,0
2008,tile_r11_c22,72,65,2437.2423333333336,213.20733333333334,48.177641,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,69,244.99866666666668,4346.666666666667,0,0
2009,tile_r11_c22,75,67,2502.67,181.416,48.177641,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,69,213.20733333333334,3800.0,0,0
2010,tile_r11_c22,75,67,2215.4126666666666,204.26033333333334,48.177641,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,69,181.416,3250.0,0,0
2011,tile_r11_c22,75,68,1928.1553333333331,227.10466666666667,48.177641,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,69,204.26033333333334,2700.0,0,0
2012,tile_r11_c22,75,68,1640.898,249.949,48.177641,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,69,227.10466666666667,2150.0,0,0
2013,tile_r11_c22,77,69,2105.7473333333332,273.32433333333336,48.177641,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,69,249.949,1950.0,0,0
2014,tile_r11_c22,80,71,2570.5966666666664,296.69966666666664,48.177641,11.493914,10,4.766666666666667,41.7,9615.666666666666,7774.333333333333,52258,69.13333333333334,69,273.32433333333336,1750.0,0,0
2015,tile_r11_c22,82,72,3035.446,320.075,48.177641,11.493914,10,4.8,41.6,9764.0,7931.0,53261,69.2,69,296.69966666666664,1550.0,0,0
2016,tile_r11_c22,82,72,3352.478,336.3426666666667,48.177641,11.493914,10,4.4,41.56666666666667,9787.333333333334,8075.666666666667,53582,69.0,69,320.075,1483.3333333333333,0,0
2017,tile_r11_c22,82,71,3669.5099999999998,352.6103333333333,48.177641,11.493914,10,4.0,41.53333333333333,9810.666666666666,8220.333333333334,53902,68.8,69,336.3426666666667,1416.6666666666667,0,0
2018,tile_r11_c22,82,71,3986.542,368.878,48.177641,11.493914,10,3.6,41.5,9834.0,8365.0,54223,68.6,69,352.6103333333333,1350.0,0,0
2019,tile_r11_c22,84,72,3245.4534999999996,308.8835,48.177641,11.493914,10,4.05,41.55,9852.5,8466.0,54578,68.69999999999999,69,368.878,1315.0,0,0
2020,tile_r11_c22,85,74,2504.365,248.889,48.177641,11.493914,10,4.5,41.6,9871.0,8567.0,54934,68.8,69,308.8835,1280.0,0,0
2021,tile_r11_c22,84,73,2830.4359999999997,388.2395,48.177641,11.493914,10,4.2,41.55,9888.5,8657.0,55348,68.8,69,248.889,1415.0,0,0
2022,tile_r11_c22,82,72,3156.507,527.59,48.177641,11.493914,10,3.9,41.5,9906.0,8747.0,55761,68.8,69,388.2395,1550.0,0,0
2023,tile_r11_c22,83,72,3084.1014999999998,562.279,48.177641,11.493914,10,4.15,41.55,9959.5,8733.5,55888,68.8,69,527.59,1450.0,0,0
2024,tile_r11_c22,84,72,3011.696,596.968,48.177641,11.493914,10,4.4,41.6,10013.0,8720.0,56015,68.8,69,562.279,1350.0,0,0
2003,tile_r11_c23,37,36,4079.648,64.92,48.180636,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,70,,5000.0,0,0
2004,tile_r11_c23,36,35,3072.896,50.458,48.180636,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,70,64.92,5146.666666666667,0,0
2005,tile_r11_c23,35,33,2066.1440000000002,35.995999999999995,48.180636,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,70,50.458,5293.333333333333,0,0
2006,tile_r11_c23,34,32,1059.392,21.534,48.180636,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,70,35.995999999999995,5440.0,0,0
2007,tile_r11_c23,34,32,1340.435,33.69733333333333,48.180636,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,70,21.534,4893.333333333333,0,0
2008,tile_r11_c23,34,31,1621.478,45.86066666666667,48.180636,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,70,33.69733333333333,4346.666666666667,0,0
2009,tile_r11_c23,34,31,1902.521,58.024,48.180636,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,70,45.86066666666667,3800.0,0,0
2010,tile_r11_c23,34,32,1469.5049999999999,79.94633333333333,48.180636,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,70,58.024,3250.0,0,0
2011,tile_r11_c23,35,32,1036.489,101.86866666666666,48.180636,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,70,79.94633333333333,2700.0,0,0
2012,tile_r11_c23,35,33,603.473,123.791,48.180636,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,70,101.86866666666666,2150.0,0,0
2013,tile_r11_c23,35,32,930.3306666666667,99.95966666666666,48.180636,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,70,123.791,1950.0,0,0
2014,tile_r11_c23,34,31,1257.1883333333335,76.12833333333333,48.180636,11.493914,10,4.766666666666667,41.7,9615.666666666666,7774.333333333333,52258,69.13333333333334,70,99.95966666666666,1750.0,0,0
2015,tile_r11_c23,34,30,1584.046,52.297,48.180636,11.493914,10,4.8,41.6,9764.0,7931.0,53261,69.2,70,76.12833333333333,1550.0,0,0
2016,tile_r11_c23,36,33,1383.6673333333333,51.413,48.180636,11.493914,10,4.4,41.56666666666667,9787.333333333334,8075.666666666667,53582,69.0,70,52.297,1483.3333333333333,0,0
2017,tile_r11_c23,39,36,1183.2886666666666,50.529,48.180636,11.493914,10,4.0,41.53333333333333,9810.666666666666,8220.333333333334,53902,68.8,70,51.413,1416.6666666666667,0,0
2018,tile_r11_c23,41,39,982.91,49.645,48.180636,11.493914,10,3.6,41.5,9834.0,8365.0,54223,68.6,70,50.529,1350.0,0,0
2019,tile_r11_c23,41,37,2002.0295,176.0895,48.180636,11.493914,10,4.05,41.55,9852.5,8466.0,54578,68.69999999999999,70,49.645,1315.0,0,0
2020,tile_r11_c23,41,35,3021.149,302.534,48.180636,11.493914,10,4.5,41.6,9871.0,8567.0,54934,68.8,70,176.0895,1280.0,0,0
2021,tile_r11_c23,38,32,5328.888999999999,336.5325,48.180636,11.493914,10,4.2,41.55,9888.5,8657.0,55348,68.8,70,302.534,1415.0,0,0
2022,tile_r11_c23,36,29,7636.629,370.531,48.180636,11.493914,10,3.9,41.5,9906.0,8747.0,55761,68.8,70,336.5325,1550.0,0,0
2023,tile_r11_c23,36,30,6333.9115,519.681,48.180636,11.493914,10,4.15,41.55,9959.5,8733.5,55888,68.8,70,370.531,1450.0,0,0
2024,tile_r11_c23,35,31,5031.194,668.831,48.180636,11.493914,10,4.4,41.6,10013.0,8720.0,56015,68.8,70,519.681,1350.0,0,0
2003,tile_r11_c24,30,28,1440.918,14.001,48.183631,11.493914,10,5.4,41.3,7619.0,7535.0,46546,70.3,71,,5000.0,0,0
2004,tile_r11_c24,29,26,1429.5276666666666,143.1906666666667,48.183631,11.493914,10,5.933333333333334,41.36666666666667,7904.666666666667,7551.333333333333,46949,69.93333333333334,71,14.001,5146.666666666667,0,0
2005,tile_r11_c24,27,25,1418.1373333333333,272.38033333333334,48.183631,11.493914,10,6.466666666666667,41.43333333333333,8190.333333333333,7567.666666666667,47351,69.56666666666666,71,143.1906666666667,5293.333333333333,0,0
2006,tile_r11_c24,26,23,1406.747,401.57,48.183631,11.493914,10,7.0,41.5,8476.0,7584.0,47754,69.2,71,272.38033333333334,5440.0,0,0
2007,tile_r11_c24,27,23,2077.5516666666667,297.129,48.183631,11.493914,10,6.633333333333334,41.53333333333333,8628.0,7523.666666666667,48067,69.06666666666666,71,401.57,4893.333333333333,0,0
2008,tile_r11_c24,28,24,2748.356333333333,192.68800000000002,48.183631,11.493914,10,6.266666666666667,41.56666666666667,8780.0,7463.333333333333,48379,68.93333333333334,71,297.129,4346.666666666667,0,0
2009,tile_r11_c24,29,24,3419.161,88.247,48.183631,11.493914,10,5.9,41.6,8932.0,7403.0,48692,68.8,71,192.68800000000002,3800.0,0,0
2010,tile_r11_c24,35,30,3487.073,194.13666666666666,48.183631,11.493914,10,5.5,41.7,9061.0,7422.333333333333,49212,68.86666666666666,71,88.247,3250.0,0,0
2011,tile_r11_c24,41,35,3554.985,300.0263333333333,48.183631,11.493914,10,5.1000000000000005,41.8,9190.0,7441.666666666667,49733,68.93333333333334,71,194.13666666666666,2700.0,0,0
2012,tile_r11_c24,47,41,3622.897,405.916,48.183631,11.493914,10,4.7,41.9,9319.0,7461.0,50253,69.0,71,300.0263333333333,2150.0,0,0
2013,tile_r11_c24,49,41,4842.424,542.9173333333333,48.183631,11.493914,10,4.733333333333333,41.8,9467.333333333334,7617.666666666667,51256,69.06666666666666,71,405.916,1950.0,0,0
